,index,type,x,y,old_index
636,636,0,88.47638703496276,47.24815348189419,887
637,637,0,93.43169985758993,44.86126148490191,888
638,638,0,98.96120544321673,46.676439092358535,890
639,639,0,107.30219971819744,55.01328611590469,891
640,640,0,92.28492090375146,66.13442094124781,892
641,641,0,109.25514668375628,63.81750062657009,893
642,642,1,88.77848189827615,56.95326929002336,894
643,643,0,92.57750881390328,58.61482574123554,895
644,644,1,93.91018534166278,61.394849579690955,897
645,645,1,87.59319469443963,50.883948950261015,899
646,646,0,87.82694087065254,60.08178831499176,901
647,647,0,99.8419645769229,47.1018942996557,904
648,648,0,91.00976453392862,47.832807702729355,905
649,649,2,95.74247133710244,68.58150923141407,906
650,650,1,94.89052336172223,40.297525890077964,907
651,651,0,92.62920813936854,54.860207910445716,908
652,652,0,92.75171819078747,65.0909158835661,911
653,653,0,98.19526376157306,54.88176787758991,912
654,654,0,95.53586495803124,54.49062882295896,913
655,655,0,74.8441148285549,61.81525843955161,915
656,656,0,81.90343895251478,64.86652926893066,917
657,657,0,88.9679976028809,61.81149705424194,918
658,658,1,91.50632044872327,45.776209719857725,919
659,659,0,97.5007060681157,63.97038871183433,921
660,660,0,79.02241515284788,53.74340193708067,924
661,661,0,81.92802600279605,65.63041428423487,925
662,662,0,95.439698997062,64.071295364868,927
663,663,0,84.940312101545,45.2101186834517,928
664,664,0,79.60621484984178,54.20333616220614,929
665,665,0,90.87204102493484,65.09172328814084,930
666,666,0,106.27218255513759,52.83514106027403,931
667,667,0,97.9801015769339,51.102890056711615,933
668,668,1,94.00226601339187,61.58587262936908,934
669,669,0,103.57561793839885,53.103473213569416,935
670,670,0,101.0638771430036,39.16283765673542,936
671,671,2,104.04606701114203,52.3917376926635,937
672,672,1,94.49683318788223,69.3339771282998,938
673,673,0,107.92180249532123,63.88637537491154,941
674,674,0,95.32704164740868,64.05949997079283,942
675,675,0,84.1344350216174,54.532904482614256,944
676,676,0,90.89166026762217,47.81192652480982,946
677,677,0,100.75774628825735,52.526144941167,948
678,678,0,85.14377009508564,39.91879020176373,949
679,679,0,81.46953243940075,63.41421576137752,950
680,680,0,101.43603854444062,54.282156159287815,952
681,681,0,98.33824542307975,56.85890045553052,953
682,682,0,88.58041150685786,60.28482183433033,955
683,683,0,91.72159128067184,50.61180632429158,957
684,684,0,107.26742609920096,59.92843389305869,958
685,685,0,88.87339239908825,48.370872193125805,959
686,686,1,84.04202585821204,54.662876631633914,960
687,687,0,99.12224287689577,51.87132813259298,964
688,688,0,89.16533918175315,51.015477881740004,966
689,689,0,81.63941759700322,52.026381108203225,967
690,690,0,98.2823113923401,66.23536016839358,968
691,691,0,87.27199000403893,49.51219202223086,969
692,692,0,89.44586039198826,63.50892904115972,970
693,693,2,81.44219579780722,50.57169637578491,971
694,694,0,77.45853030924107,54.21161378712268,975
695,695,0,97.24464750148647,61.466471172931755,976
696,696,0,90.16987074256828,65.12098755090184,977
697,697,0,93.58796097019719,55.80928272183495,978
698,698,0,87.64635105835542,55.46285154433592,982
699,699,0,80.43019269255572,55.04341183573096,983
700,700,0,89.27290615589578,46.263795032407955,987
701,701,0,97.04325974517995,63.55745090745632,989
702,702,0,96.26089726656161,64.84881335687543,991
703,703,0,98.78753285537508,61.73032007819111,992
704,704,0,100.4015149371258,64.54525889814572,994
705,705,0,99.94187704163237,61.21793972046692,997
706,706,0,89.87036138078328,57.402248471822695,998
707,707,0,94.36227655325415,57.42076768521787,999
708,708,1,97.34737659258603,60.557131910975706,1000
709,709,0,81.03526610103548,50.85911035357544,1004
710,710,0,80.47681734384106,62.325281263821935,1005
711,711,0,94.50482493084044,50.70576609918825,1006
712,712,0,82.60697305172769,68.09063881597811,1007
713,713,0,89.48032202065922,53.05198775574085,1008
714,714,0,89.5289396741467,59.94692643989656,1009
715,715,0,95.21807613757811,53.3714374882291,1010
716,716,1,76.42789423817031,60.40386083516287,1011
717,717,1,108.76974104253972,39.54795927790074,1012
718,718,0,82.11761799535424,47.46121599081219,1013
719,719,0,87.06176991581944,54.552480711743485,1014
720,720,0,86.57299322247525,66.28333836875179,1015
721,721,0,97.05867631417759,59.075074738698675,1016
722,722,0,88.57496234735207,53.71190984700354,1017
723,723,0,98.03265343012812,51.42524224386526,1018
724,724,0,106.47509227946662,62.17794520892856,1019
725,725,0,92.48791716841606,43.52013977817108,1020
726,726,1,96.78282132205504,55.50458756958945,1021
727,727,0,87.96215167355943,50.29447740426499,1022
728,728,0,88.78582500076958,48.161122546278015,1023
729,729,0,98.34033232068396,72.56190268996046,1026
730,730,0,85.09762137270083,47.5440710284155,1027
731,731,0,88.11657942913322,65.9521725089613,1030
732,732,0,105.85341790473593,51.950771713023315,1031
733,733,0,92.21578678806729,43.285125071625444,1032
734,734,0,104.56857039839679,42.1210143240755,1033
735,735,1,106.55918022356933,58.94292537515673,1035
736,736,0,90.42662884161967,50.46357922689018,1038
737,737,0,87.60937339762397,62.29624496929005,1039
738,738,0,101.77747127707504,41.72687441296452,1040
739,739,0,105.73289147731134,64.94914327086099,1045
740,740,0,97.36634721827001,55.834331439386624,1046
741,741,0,98.8117732086041,41.19818342779179,1047
742,742,0,89.02615904447003,41.483170529337684,1051
743,743,0,100.25674935042835,58.765951613202205,1052
744,744,0,89.07234887097756,74.71537316213008,1054
745,745,0,95.59007486917626,48.604430409372284,1056
746,746,0,88.45714124276603,61.30593479126687,1057
747,747,0,92.86046905143735,50.784185706718475,1059
748,748,1,87.51021690436609,63.535922787969405,1061
749,749,1,95.89005725925253,68.63919119077721,1063
750,750,0,83.61474742404131,62.08434273404156,1064
751,751,0,96.44735126735718,50.174828163543104,1065
752,752,0,85.40848955703679,54.574897729171,1067
753,753,0,82.01922825578802,43.312011039811026,1068
754,754,0,94.06099500911485,64.467370292413,1069
755,755,0,106.78825136034102,52.029490648520955,1070
756,756,1,102.90026529874973,54.644124083543964,1071
757,757,0,91.17204093298449,48.31189182379647,1073
758,758,0,92.93147052470192,59.49929376359577,1074
759,759,0,99.80044362594947,54.09692877347626,1075
760,760,0,88.67533777699498,61.596945974581885,1077
761,761,0,88.70189324359642,64.4348338484105,1078
762,762,0,84.49257088285421,46.01476981351992,1079
763,763,0,92.00413533485732,55.486205156326484,1080
764,764,0,81.05296906857566,58.79429987093685,1082
765,765,0,101.3546224400772,65.18401525235606,1083
766,766,2,88.47323373932443,61.242956040641765,1084
767,767,1,91.49970242843837,48.030874525212916,1085
768,768,0,89.34646765870178,66.96431611164718,1087
769,769,1,100.71697021632097,56.992800813637324,1088
770,770,0,80.36568203302467,56.012465407077485,1089
771,771,0,79.30034579513513,58.531959072070975,1091
772,772,0,89.46591616584645,59.36839322649588,1092
773,773,0,88.95704749893964,44.25806906856405,1094
774,774,0,92.32863371829993,55.484004789602835,1095
775,775,0,87.4900876440243,60.747053324067416,1096
776,776,0,94.70407589442951,61.85887939587861,1097
777,777,0,97.91728409191,34.587182881253696,1098
778,778,0,93.17724457393554,72.67227703684037,1099
779,779,0,85.9396392121291,52.473573397331066,1100
780,780,0,92.55122360495456,50.11233605204498,1102
781,781,0,95.01004303957585,35.65092034159606,1104
782,782,0,79.16720364708361,59.94339147963565,1105
783,783,1,83.06450798219007,67.77880874691182,1106
784,784,0,91.93316860301383,48.8520771289199,1107
785,785,0,96.04342064170277,59.96836077329192,1108
786,786,1,90.15513564458969,58.35517418764516,1109
787,787,0,98.51250829425874,54.57734664779414,1110
788,788,1,90.72962622160487,42.81041208852365,1111
789,789,0,91.07532311455083,52.40070582440586,1113
790,790,0,85.55685046314413,62.51948700840831,1115
791,791,0,95.75322523061288,69.06364179047866,1117
792,792,2,79.71167667582543,55.04671234285898,1118
793,793,0,84.14946983320512,49.78620759947514,1121
794,794,0,104.92227353562464,46.28806233571269,1126
795,795,0,95.10600859862765,52.7429473388459,1129
796,796,1,91.6286437090442,68.10299767133694,1131
797,797,0,86.36336992896251,53.759501255508596,1132
798,798,0,96.39507731285674,60.403729669016876,1133
799,799,0,93.95921025471205,62.19441696110973,1134
800,800,0,88.9621786316241,68.35853337364222,1135
801,801,0,85.0446467867479,60.224993533047076,1136
802,802,0,81.98332593572546,45.949412366838715,1137
803,803,0,97.41637493767395,44.61105521581692,1140
804,804,0,98.51231081214569,56.66452420811475,1141
805,805,0,88.7547289550705,55.06183349932839,1142
806,806,0,98.43857673630204,51.557640492086726,1143
807,807,1,84.91272006040977,58.69879775334179,1146
808,808,0,92.51680895253071,51.47653718492947,1147
809,809,0,91.37173823191267,46.77779340003249,1148
810,810,2,93.61255051766854,51.987813119094525,1149
811,811,1,83.3121204769991,64.94565599599747,1151
812,812,0,95.13153361846052,68.66647247315224,1153
813,813,0,95.9973252404291,52.449890873808876,1156
814,814,0,103.18285601597113,58.745583530600754,1158
815,815,0,82.49821157404413,47.96125257791927,1159
816,816,0,92.6562736770333,50.41104310693324,1160
817,817,0,94.56221206379821,64.06106111684443,1161
818,818,0,87.41078729320841,65.97161132819548,1162
819,819,0,88.8520833954153,66.13960925575377,1165
820,820,0,80.13750808815176,46.47056019738663,1166
821,821,0,74.74721252006745,61.64504979454377,1169
822,822,0,98.4214167657449,48.23497802591656,1170
823,823,0,92.6348091124334,59.723524122935636,1171
824,824,1,94.60984562667079,47.42787806164774,1172
825,825,0,86.52201091791068,53.69994475471258,1175
826,826,0,99.02281611900708,57.189671987019786,1176
827,827,0,82.39223171580653,60.23745515432633,1178
828,828,0,102.39767108344847,58.8561361818542,1179
829,829,0,93.1130218802851,56.433809572873265,1180
830,830,0,89.00977097483867,53.94529535591633,1181
831,831,0,90.17565559201232,56.9184640198426,1182
832,832,2,85.85820955039229,51.21586135391278,1183
833,833,0,79.59931995424174,59.64456891159342,1184
834,834,0,98.61322836839716,47.30523701806677,1186
835,835,0,88.04630500467854,65.95848615457885,1188
836,836,0,98.06830561751421,64.84305192103179,1189
837,837,0,90.48420659037464,53.948297262867996,1191
838,838,0,101.2213281026912,41.52683499532918,1192
839,839,0,98.85221930098709,50.04621660822488,1193
840,840,0,101.24667920273764,54.41654801641432,1195
841,841,0,104.85189484893843,65.04063720723467,1196
842,842,0,83.18184524732735,50.909958797889125,1197
843,843,1,91.31724014290047,69.0929885627944,1198
844,844,0,95.58143659622192,60.45147590570026,1199
845,845,0,104.78843665416477,60.01205304416569,1201
846,846,0,92.2638400048519,55.62155907228159,1204
847,847,0,83.74121439292105,45.76334774120017,1205
848,848,0,94.74986299381725,45.15771380510105,1206
849,849,1,93.99912584983149,46.08648205713854,1207
850,850,0,92.82753506780999,60.29101473808968,1208
851,851,0,88.5351202189947,44.113102905857765,1211
852,852,1,100.28778041518952,52.81815059441626,1212
853,853,0,96.82566915204025,44.65491284303072,1213
854,854,0,96.5382874333246,55.7477755581375,1215
855,855,0,105.17176335198516,46.394543318882974,1216
856,856,0,105.57990401049057,51.85972150180226,1217
857,857,0,92.25169082471386,49.52940580559638,1221
858,858,0,86.50754373515775,51.87578719122231,1222
859,859,1,94.56997270036324,73.49578690800645,1223
860,860,1,98.1553715548755,54.15680185618785,1224
861,861,0,89.4632809159059,49.6990045513178,1226
862,862,0,86.53432260052034,58.086488403016844,1228
863,863,0,105.08264708505664,66.62706594834498,1232
864,864,1,95.48049016832881,51.89508828710017,1233
865,865,0,87.47432696524115,54.05805045232351,1235
866,866,0,87.01002143177362,53.26085882597317,1236
867,867,1,97.62857115162241,54.895569054678404,1237
868,868,0,77.66611756644954,53.678080141372575,1239
869,869,0,88.69730379867794,60.61886583076311,1242
870,870,0,85.50081774898973,55.655370320724806,1243
871,871,0,87.07839735191033,50.73925753968914,1245
872,872,0,80.56766673789247,51.40837029921152,1246
873,873,0,100.1421366641516,59.21908995682401,1248
874,874,0,94.69956480916922,52.933708820618776,1250
875,875,0,103.00714117615242,57.850635374128636,1251
876,876,0,104.5178851257264,54.926624753792616,1253
877,877,0,96.75437837889412,49.14911419668963,1255
878,878,0,86.9078560241798,47.03334667171379,1258
879,879,0,90.89556680108737,65.17634133086435,1259
880,880,0,104.72063858780862,54.16899714146893,1260
881,881,0,80.95850768482936,66.65728487399643,1261
882,882,0,84.2231348003753,60.00258031869243,1264
883,883,0,88.66771801177163,42.2316508159572,1265
884,884,0,91.66381932726726,60.33790229608527,1266
885,885,0,80.49086559095261,52.39972414228683,1268
886,886,0,89.25717162181544,61.45273309278898,1269
887,887,0,92.15062751587931,50.88994929181014,1272
888,888,0,88.10091184007258,53.6427881295022,1274
889,889,0,84.11080903757691,63.810476374421086,1276
890,890,0,85.16513405333714,62.1641486863209,1277
891,891,0,96.72138622522736,59.6658485601113,1278
892,892,0,100.19029972667788,54.11468749068963,1281
893,893,1,92.2972793408483,35.937505172763764,1283
894,894,0,77.69364979437012,60.89218101396959,1284
895,895,0,88.88147476349491,49.15920621223038,1285
896,896,0,105.21991889557529,45.63844267588632,1288
897,897,0,95.61736590396633,59.69052408889657,1289
898,898,0,82.38655411344958,56.490788139034414,1291
899,899,0,100.55022470788961,50.26259583471147,1292
900,900,0,90.11020715155571,57.38027621626567,1293
901,901,0,110.54238227564163,55.71167767375856,1295
902,902,2,97.35112732171918,42.44875228005548,1296
903,903,1,85.41231209030896,48.82999818801559,1297
904,904,0,94.67372196310627,41.958156232186354,1299
905,905,1,94.67897144583655,56.344873034571904,1300
906,906,0,91.20046795708828,49.33846806703043,1301
907,907,0,75.10752287100867,63.9775968237999,1302
908,908,0,84.06273889495425,63.555450604332826,1303
909,909,0,99.41444035605595,51.55440107827852,1304
910,910,0,94.04523978956286,51.90406849669993,1305
911,911,0,97.44462170006875,64.13128753598677,1306
912,912,0,79.96899134213157,50.35195966937724,1308
913,913,0,79.08055804027062,59.83522917507045,1309
914,914,0,96.0183884335174,41.609346685100725,1310
915,915,0,101.24560957527115,58.17062890989793,1311
916,916,0,88.91243772522994,52.31817175937014,1312
917,917,0,94.61233843996565,62.75039443117518,1314
918,918,0,93.68619024442542,45.32959655061399,1315
919,919,0,99.81369318545103,60.26557226108048,1317
920,920,1,86.16920889360479,63.558949935343485,1318
921,921,0,90.26473794851151,54.76835458030757,1319
922,922,1,77.62653225185561,47.31376381307234,1321
923,923,0,96.92674136605663,52.948917062695266,1322
924,924,1,71.73554112239077,58.93139697986742,1323
925,925,0,91.02841053551847,45.97900676472343,1324
926,926,0,94.7922436349424,62.98208578363469,1327
927,927,0,104.10568343595679,54.57136353818751,1328
928,928,2,83.37864043222841,49.98453732574641,1330
929,929,1,87.22248456979707,51.548609132047545,1331
930,930,0,93.43884042349191,48.38051353776765,1333
931,931,0,108.33302284044831,49.44650840781652,1334
932,932,0,92.23566546719621,63.22737664105524,1335
933,933,0,95.03574424069171,42.69614895907421,1338
934,934,0,93.3293574875984,50.13685490180821,1339
935,935,0,100.30539514292691,37.09482452637583,1341
936,936,1,100.92029257070968,59.24822807964409,1343
937,937,0,91.89860193578984,57.96191820593469,1344
938,938,0,85.50137158373748,53.83887095983851,1345
939,939,0,92.42843607473746,61.51394104310395,1346
940,940,0,86.49602877034592,64.22875217021364,1348
941,941,0,100.48703238234962,62.113439792042115,1352
942,942,0,95.95177383245787,52.58894921995173,1355
943,943,0,89.88749440423096,55.592097376854696,1356
944,944,0,95.26143179327488,53.848184226741424,1359
945,945,2,97.97848410668851,72.57347393702585,1361
946,946,1,108.70198227899769,39.74214804727234,1362
947,947,1,80.49476824384948,46.23988241709162,1363
948,948,0,108.85596148520635,60.431881127682686,1364
949,949,0,108.98059783464186,63.79837335581844,1365
950,950,0,90.91233612579741,59.34545608359969,1366
951,951,0,97.66319133223296,65.2060890771763,1367
952,952,0,93.7912431559587,55.34385499578287,1370
953,953,0,90.09752546241933,57.045616351647055,1371
954,954,0,98.36629583061456,48.70344803619305,1372
955,955,0,93.5198140723509,43.844256155060876,1373
956,956,0,82.31643394123398,53.67362849444185,1374
957,957,0,102.58481485260401,51.135982414723195,1375
958,958,0,93.90627053984231,64.15740250776508,1376
959,959,0,97.17545135521794,59.08993158799197,1377
960,960,0,79.7877751042202,61.87084299271535,1379
961,961,0,79.56662799367378,48.92792149460386,1381
962,962,0,98.66448271672641,39.90445418996272,1382
963,963,1,90.22664907703273,62.09568570115262,1384
964,964,0,104.161535598573,57.86413003252127,1385
965,965,0,90.70072492879511,47.32410737467792,1386
966,966,0,96.47457660373671,63.12135898353956,1387
967,967,0,92.16169491568927,49.21867556478208,1388
968,968,0,98.01869917512884,58.47615802331927,1390
969,969,0,97.53019777193417,51.30581026585726,1391
970,970,0,77.97876116775132,55.265498793713846,1392
971,971,0,104.65629527121304,55.09569491829749,1393
972,972,0,79.90867069670975,59.874918621367456,1394
973,973,2,102.31016579922424,52.43034442971221,1395
974,974,0,101.50393860035004,47.55829080188257,1396
975,975,0,92.62062760774634,49.920038318975976,1399
976,976,0,92.9703401286566,44.661314525742895,1401
977,977,0,79.17077873405458,49.17979783617617,1402
978,978,0,104.03719515201871,60.253934834411986,1403
979,979,0,83.26278050053781,45.1379600144659,1404
980,980,0,91.47280287242293,52.049476445326576,1408
981,981,0,88.06472549726497,60.34407931852256,1409
982,982,1,93.5384915832977,59.89789942934205,1410
